job,url,notice_status,work_status,done_time
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412200001940&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2406240003648&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2408060002798&src=etc*search,exist,null,null
BE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412120000888&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412020003164&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2407030002884&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411290000170&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2408110000073&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411070000894&src=etc*search,exist,null,null
MLE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2410290000281&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412170000341&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412100001258&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412090000336&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412160004667&src=etc*search,exist,null,null
MLE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2410240003860&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412100002586&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2406210001358&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412120001865&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412190001984&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412120003838&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412100001055&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2408290000301&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2407030005132&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411260001056&src=etc*search,exist,null,null
BE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411270000811&src=etc*search,exist,null,null
DE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2412160003110&src=etc*search,exist,null,null
FE,https://job.incruit.com/jobdb_info/jobpost.asp?job=2411220002176&src=etc*search,exist,null,null
