job,url,notice_status,work_status,done_time
BE,https://www.wanted.co.kr/wd/255905,deleted,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/251436,deleted,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/159038,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/246920,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/254543,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/212669,deleted,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/251255,deleted,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/254693,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/209916,deleted,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/255985,deleted,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/244779,deleted,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/254513,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/256240,deleted,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/257360,deleted,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/254584,deleted,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/248883,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/255185,deleted,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/250000,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/251024,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/256925,deleted,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/247709,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/254418,deleted,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/257199,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/246075,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/240250,deleted,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/160880,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/255129,deleted,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/244770,deleted,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/255830,deleted,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/256471,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/253904,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/238977,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/250297,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/255848,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/257156,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/256543,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/245713,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/245705,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/257201,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/247509,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/256660,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/236189,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/255936,exist,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/255800,exist,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/254691,exist,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/256242,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/257088,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/256217,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/253132,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/251846,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/257374,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/253968,exist,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/255128,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/250560,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/249541,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/239179,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/249740,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/253794,exist,done,2024-12-25 20:30:22
DA,https://www.wanted.co.kr/wd/236632,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/208822,exist,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/257300,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/256117,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/256680,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/225016,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/256745,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/236695,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/247828,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/257352,exist,done,2024-12-25 20:30:22
FE,https://www.wanted.co.kr/wd/255787,exist,done,2024-12-25 20:30:22
DE,https://www.wanted.co.kr/wd/256743,exist,done,2024-12-25 20:30:22
MLE,https://www.wanted.co.kr/wd/94542,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/257202,exist,done,2024-12-25 20:30:22
BE,https://www.wanted.co.kr/wd/236450,update,null,null
BE,https://www.wanted.co.kr/wd/257807,update,null,null
BE,https://www.wanted.co.kr/wd/257514,update,null,null
FE,https://www.wanted.co.kr/wd/200133,update,null,null
DE,https://www.wanted.co.kr/wd/256934,update,null,null
FE,https://www.wanted.co.kr/wd/257799,update,null,null
BE,https://www.wanted.co.kr/wd/256813,update,null,null
FE,https://www.wanted.co.kr/wd/222879,update,null,null
BE,https://www.wanted.co.kr/wd/257729,update,null,null
DA,https://www.wanted.co.kr/wd/257582,update,null,null
FE,https://www.wanted.co.kr/wd/233424,update,null,null
BE,https://www.wanted.co.kr/wd/224704,update,null,null
DA,https://www.wanted.co.kr/wd/235830,update,null,null
