job,url,notice_status,work_status,done_time
BE,https://www.wanted.co.kr/wd/245599,deleted,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/255452,deleted,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/244533,deleted,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/255880,deleted,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/251484,deleted,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/224704,deleted,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/247244,deleted,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/257132,deleted,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/233424,deleted,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/257016,deleted,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/257352,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/250000,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/257201,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/256925,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/244779,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/251846,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/248883,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/245713,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/255128,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/255787,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/256680,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/247828,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/254691,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/236632,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/246920,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/251255,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/94542,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/257202,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/247509,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/225016,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/239179,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/257374,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/256543,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/254584,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/253794,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/208822,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/236189,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/256242,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/255129,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/257088,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/160880,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/255800,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/256660,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/253968,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/253132,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/245705,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/236695,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/255985,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/159038,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/249740,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/251024,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/257156,exist,done,2024-12-24 10:08:34
DA,https://www.wanted.co.kr/wd/257360,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/256471,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/256745,exist,done,2024-12-24 10:08:34
DE,https://www.wanted.co.kr/wd/256743,exist,done,2024-12-24 10:08:34
MLE,https://www.wanted.co.kr/wd/249541,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/255905,exist,done,2024-12-24 10:08:34
BE,https://www.wanted.co.kr/wd/254418,exist,done,2024-12-24 10:08:34
FE,https://www.wanted.co.kr/wd/254513,update,done,2024-12-24 17:17:51
DA,https://www.wanted.co.kr/wd/255830,update,done,2024-12-24 17:17:59
FE,https://www.wanted.co.kr/wd/257300,update,done,2024-12-24 17:18:06
BE,https://www.wanted.co.kr/wd/256240,update,done,2024-12-24 17:18:11
DA,https://www.wanted.co.kr/wd/247709,update,done,2024-12-24 17:18:17
DE,https://www.wanted.co.kr/wd/257199,update,done,2024-12-24 17:18:22
BE,https://www.wanted.co.kr/wd/250297,update,done,2024-12-24 17:18:28
BE,https://www.wanted.co.kr/wd/250560,update,done,2024-12-24 17:18:33
BE,https://www.wanted.co.kr/wd/244770,update,done,2024-12-24 17:18:38
BE,https://www.wanted.co.kr/wd/256217,update,done,2024-12-24 17:18:44
BE,https://www.wanted.co.kr/wd/246075,update,done,2024-12-24 17:18:49
BE,https://www.wanted.co.kr/wd/255185,update,done,2024-12-24 17:18:55
DA,https://www.wanted.co.kr/wd/254693,update,done,2024-12-24 17:19:00
BE,https://www.wanted.co.kr/wd/255936,update,done,2024-12-24 17:19:06
BE,https://www.wanted.co.kr/wd/240250,update,done,2024-12-24 17:19:13
FE,https://www.wanted.co.kr/wd/251436,update,done,2024-12-24 17:19:20
BE,https://www.wanted.co.kr/wd/209916,update,done,2024-12-24 17:19:25
BE,https://www.wanted.co.kr/wd/256117,update,done,2024-12-24 17:19:31
BE,https://www.wanted.co.kr/wd/255848,update,done,2024-12-24 17:19:37
BE,https://www.wanted.co.kr/wd/253904,update,done,2024-12-24 17:19:42
BE,https://www.wanted.co.kr/wd/238977,update,done,2024-12-24 17:19:48
BE,https://www.wanted.co.kr/wd/212669,update,done,2024-12-24 17:19:53
BE,https://www.wanted.co.kr/wd/254543,update,done,2024-12-24 17:19:59
