job,url,notice_status,work_status,done_time
MLE,https://www.wanted.co.kr/wd/256471,update,done,2024-12-23 19:23:48
BE,https://www.wanted.co.kr/wd/257016,update,done,2024-12-23 19:23:55
BE,https://www.wanted.co.kr/wd/257202,update,done,2024-12-23 19:24:01
BE,https://www.wanted.co.kr/wd/255129,update,done,2024-12-23 19:24:06
FE,https://www.wanted.co.kr/wd/250000,update,done,2024-12-23 19:24:12
FE,https://www.wanted.co.kr/wd/251255,update,done,2024-12-23 19:24:17
DE,https://www.wanted.co.kr/wd/159038,update,done,2024-12-23 19:24:22
MLE,https://www.wanted.co.kr/wd/253794,update,done,2024-12-23 19:24:27
MLE,https://www.wanted.co.kr/wd/251846,update,done,2024-12-23 19:24:33
DA,https://www.wanted.co.kr/wd/249740,update,done,2024-12-23 19:24:37
DA,https://www.wanted.co.kr/wd/257201,update,done,2024-12-23 19:24:43
DE,https://www.wanted.co.kr/wd/245713,update,done,2024-12-23 19:24:48
BE,https://www.wanted.co.kr/wd/256925,update,done,2024-12-23 19:24:54
DA,https://www.wanted.co.kr/wd/254584,update,done,2024-12-23 19:24:59
FE,https://www.wanted.co.kr/wd/233424,update,done,2024-12-23 19:25:04
FE,https://www.wanted.co.kr/wd/255128,update,done,2024-12-23 19:25:10
DA,https://www.wanted.co.kr/wd/257360,update,done,2024-12-23 19:25:16
FE,https://www.wanted.co.kr/wd/255800,update,done,2024-12-23 19:25:22
MLE,https://www.wanted.co.kr/wd/244779,update,done,2024-12-23 19:25:28
MLE,https://www.wanted.co.kr/wd/253968,update,done,2024-12-23 19:25:33
DE,https://www.wanted.co.kr/wd/256660,update,done,2024-12-23 19:25:39
DE,https://www.wanted.co.kr/wd/256745,update,done,2024-12-23 19:25:44
DA,https://www.wanted.co.kr/wd/236632,update,done,2024-12-23 19:25:50
BE,https://www.wanted.co.kr/wd/256680,update,done,2024-12-23 19:25:55
MLE,https://www.wanted.co.kr/wd/236695,update,done,2024-12-23 19:26:01
DE,https://www.wanted.co.kr/wd/239179,update,done,2024-12-23 19:26:06
FE,https://www.wanted.co.kr/wd/254691,update,done,2024-12-23 19:26:12
MLE,https://www.wanted.co.kr/wd/225016,update,done,2024-12-23 19:26:17
DE,https://www.wanted.co.kr/wd/247828,update,done,2024-12-23 19:26:22
DA,https://www.wanted.co.kr/wd/256543,update,done,2024-12-23 19:26:27
FE,https://www.wanted.co.kr/wd/248883,update,done,2024-12-23 19:26:33
MLE,https://www.wanted.co.kr/wd/253132,update,done,2024-12-23 19:26:37
DA,https://www.wanted.co.kr/wd/255880,update,done,2024-12-23 19:27:09
BE,https://www.wanted.co.kr/wd/254418,update,done,2024-12-23 19:27:14
DA,https://www.wanted.co.kr/wd/255452,update,done,2024-12-23 19:27:20
BE,https://www.wanted.co.kr/wd/245599,update,done,2024-12-23 19:27:25
DA,https://www.wanted.co.kr/wd/257374,update,done,2024-12-23 19:27:30
FE,https://www.wanted.co.kr/wd/247244,update,done,2024-12-23 19:27:36
MLE,https://www.wanted.co.kr/wd/94542,update,done,2024-12-23 19:27:41
DE,https://www.wanted.co.kr/wd/257352,update,done,2024-12-23 19:27:46
DE,https://www.wanted.co.kr/wd/251484,update,done,2024-12-23 19:27:52
FE,https://www.wanted.co.kr/wd/255985,update,done,2024-12-23 19:27:57
DE,https://www.wanted.co.kr/wd/247509,update,done,2024-12-23 19:28:02
DE,https://www.wanted.co.kr/wd/160880,update,done,2024-12-23 19:28:07
DA,https://www.wanted.co.kr/wd/244533,update,done,2024-12-23 19:28:12
DA,https://www.wanted.co.kr/wd/257156,update,done,2024-12-23 19:28:17
DE,https://www.wanted.co.kr/wd/256743,update,done,2024-12-23 19:28:23
FE,https://www.wanted.co.kr/wd/256242,update,done,2024-12-23 19:28:28
BE,https://www.wanted.co.kr/wd/251024,update,done,2024-12-23 19:28:33
MLE,https://www.wanted.co.kr/wd/208822,update,done,2024-12-23 19:28:38
MLE,https://www.wanted.co.kr/wd/249541,update,done,2024-12-23 19:28:44
FE,https://www.wanted.co.kr/wd/255787,update,done,2024-12-23 19:28:49
BE,https://www.wanted.co.kr/wd/255905,update,done,2024-12-23 19:28:54
BE,https://www.wanted.co.kr/wd/246920,update,done,2024-12-23 19:28:59
MLE,https://www.wanted.co.kr/wd/245705,update,done,2024-12-23 19:29:04
BE,https://www.wanted.co.kr/wd/224704,update,done,2024-12-23 19:29:09
FE,https://www.wanted.co.kr/wd/257132,update,done,2024-12-23 19:29:15
DA,https://www.wanted.co.kr/wd/257088,update,done,2024-12-23 19:29:20
DE,https://www.wanted.co.kr/wd/236189,update,done,2024-12-23 19:29:26
