job,url,notice_status,work_status,done_time
BE,https://www.wanted.co.kr/wd/255638,deleted,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/160880,deleted,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/247011,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255380,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255182,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/254474,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255848,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/238977,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/223208,deleted,done,2024-12-20 16:40:12
DA,https://www.wanted.co.kr/wd/255814,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255620,deleted,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/253322,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255914,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256511,deleted,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/255755,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255716,deleted,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/241649,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256223,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/253904,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256460,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256595,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256240,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256213,deleted,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/255377,deleted,done,2024-12-20 16:40:12
DA,https://www.wanted.co.kr/wd/250669,deleted,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/250000,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/233424,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/209916,deleted,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/256302,deleted,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/251008,deleted,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/255720,deleted,done,2024-12-20 16:40:12
DA,https://www.wanted.co.kr/wd/247709,exist,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/251484,exist,done,2024-12-20 16:40:12
MLE,https://www.wanted.co.kr/wd/251846,exist,done,2024-12-20 16:40:12
MLE,https://www.wanted.co.kr/wd/225016,exist,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/256498,exist,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/256414,exist,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/247509,exist,done,2024-12-20 16:40:12
DA,https://www.wanted.co.kr/wd/255880,exist,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/239179,exist,done,2024-12-20 16:40:12
FE,https://www.wanted.co.kr/wd/255800,exist,done,2024-12-20 16:40:12
DE,https://www.wanted.co.kr/wd/236189,exist,done,2024-12-20 16:40:12
BE,https://www.wanted.co.kr/wd/255905,exist,done,2024-12-20 16:40:12
