job,url,notice_status,work_status,done_time
FE,https://www.wanted.co.kr/wd/254513,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/257021,deleted,done,2024-12-21 02:19:53
BE,https://www.wanted.co.kr/wd/257215,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/199836,deleted,done,2024-12-21 02:19:53
FE,https://www.wanted.co.kr/wd/255985,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/167495,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/255452,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/256524,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/251500,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/85810,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/254693,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/253145,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/245860,deleted,done,2024-12-21 02:19:53
BE,https://www.wanted.co.kr/wd/256804,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/245158,deleted,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/257217,deleted,done,2024-12-21 02:19:53
MLE,https://www.wanted.co.kr/wd/208822,exist,done,2024-12-21 02:19:53
BE,https://www.wanted.co.kr/wd/254418,exist,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/255830,exist,done,2024-12-21 02:19:53
BE,https://www.wanted.co.kr/wd/256680,exist,done,2024-12-21 02:19:53
FE,https://www.wanted.co.kr/wd/256735,exist,done,2024-12-21 02:19:53
BE,https://www.wanted.co.kr/wd/255905,exist,done,2024-12-21 02:19:53
FE,https://www.wanted.co.kr/wd/248883,exist,done,2024-12-21 02:19:53
DE,https://www.wanted.co.kr/wd/251484,exist,done,2024-12-21 02:19:53
MLE,https://www.wanted.co.kr/wd/253794,exist,done,2024-12-21 02:19:53
MLE,https://www.wanted.co.kr/wd/236695,exist,done,2024-12-21 02:19:53
DE,https://www.wanted.co.kr/wd/257199,exist,done,2024-12-21 02:19:53
DE,https://www.wanted.co.kr/wd/244681,exist,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/255880,exist,done,2024-12-21 02:19:53
MLE,https://www.wanted.co.kr/wd/256471,exist,done,2024-12-21 02:19:53
DE,https://www.wanted.co.kr/wd/247828,exist,done,2024-12-21 02:19:53
MLE,https://www.wanted.co.kr/wd/256182,exist,done,2024-12-21 02:19:53
DA,https://www.wanted.co.kr/wd/256543,exist,done,2024-12-21 02:19:53
FE,https://www.wanted.co.kr/wd/256784,exist,done,2024-12-21 02:19:53
DE,https://www.wanted.co.kr/wd/245713,exist,done,2024-12-21 02:19:53
MLE,https://www.wanted.co.kr/wd/253968,exist,done,2024-12-21 02:19:53
